id,sentiment
"1966_9",0.88
"4024_2",0.13
"6448_9",0.67
"4252_1",0.13
"250_10",0.6
"10753_3",0.34
"1005_7",0.52
"4415_9",0.77
"240_4",0.59
"108_10",0.83
"1393_1",0.44
"4236_2",0.24
"9208_2",0.31
"7156_10",0.84
"6490_1",0.29
"3518_3",0.01
"10308_1",0.03
"8706_2",0.43
"8674_10",0.69
"8240_10",0.89
"11890_10",0.8
"976_3",0.43
"5025_8",0.83
"10206_8",0.85
"11921_3",0.22
"8344_7",0.56
"295_8",0.61
"2121_1",0.31
"6978_8",0.65
"707_3",0.33
"751_1",0.31
"1931_10",0.81
"7197_10",0.7
"11032_3",0.38
"416_10",0.39
"1384_2",0.26
"4114_2",0.2
"9450_10",0.74
"6877_7",0.87
"5092_9",0.96
"3402_9",0.75
"9517_10",0.79
"8566_2",0.06
"4493_1",0.19
"842_1",0.36
"4926_1",0.15
"3398_9",0.96
"8857_10",0.55
"3696_9",0.59
"1952_1",0.13
"5516_3",0.6
"3297_10",0.57
"8396_2",0.12
"1928_4",0.22
"7216_10",0.67
"1648_3",0.19
"9312_8",0.54
"4392_2",0.09
"4740_9",0.45
"2985_4",0.08
"6407_10",0.6
"4015_1",0.39
"911_10",0.78
"7898_1",0.22
"5241_10",0.84
"4955_4",0.16
"4199_1",0.18
"8319_4",0.72
"6340_1",0.52
"2003_1",0.07
"11213_3",0.51
"5109_4",0.29
"9400_1",0.47
"10719_7",0.87
"6848_8",0.63
"11398_1",0.27
"2606_7",0.78
"5646_1",0.08
"4103_10",0.46
"8906_9",0.77
"6997_10",0.32
"9990_1",0.5
"6573_1",0.28
"8530_10",0.46
"8382_9",0.53
"4207_2",0.41
"8794_10",0.49
"917_9",0.81
"10739_9",0.83
"4286_1",0.21
"1763_1",0.37
"5173_10",0.72
"1764_1",0.37
"3614_3",0.51
"3880_10",0.73
"4059_1",0.27
"8786_8",0.77
"9553_2",0.32
"10599_8",0.09
"1048_4",0.23
"8136_7",0.65
"8715_8",0.91
"7667_7",0.64
"5647_2",0.25
"6267_1",0.21
"12444_10",0.77
"7390_10",0.82
"7260_7",0.93
"6170_10",0.92
"2181_2",0.38
"6196_7",0.73
"12058_9",0.56
"8915_7",0.53
"6816_10",0.84
"730_9",0.85
"5808_10",0.56
"6256_2",0.07
"5157_4",0.41
"7970_10",0.77
"6991_7",0.35
"7112_4",0.42
"12136_4",0.24
"1554_8",0.62
"8289_4",0.48
"12452_8",0.83
"6181_8",0.69
"6237_8",0.62
"9724_10",0.9
"7991_1",0.2
"8185_4",0.52
"12162_1",0.33
"8330_9",0.56
"84_3",0.09
"4879_4",0.47
"1173_7",0.76
"11095_2",0.73
"9934_8",0.83
"10791_9",0.52
"5260_10",0.84
"3123_3",0.57
"7500_1",0.15
"9472_8",0.53
"6349_9",0.8
"8706_8",0.45
"12385_4",0.16
"12409_4",0.7
"809_10",0.95
"11380_2",0.56
"4975_8",0.74
"5069_3",0.27
"8132_7",0.59
"5628_10",0.84
"12329_8",0.47
"8217_3",0.18
"251_2",0.3
"2901_7",0.85
"4588_1",0.26
"2647_10",0.45
"6020_9",0.77
"7171_3",0.1
"5880_10",0.95
"4842_9",0.74
"10657_10",0.77
"11858_7",0.57
"4656_4",0.51
"9293_10",0.63
"10702_10",0.74
"6277_10",0.94
"7223_10",0.66
"11150_8",0.81
"4768_9",0.6
"5703_8",0.85
"9249_9",0.65
"12051_10",0.67
"5740_4",0.11
"4882_3",0.19
"11575_10",0.93
"385_1",0.09
"1569_3",0.7
"7449_1",0.19
"1977_4",0.22
"6134_7",0.5
"2384_8",0.8
"2437_10",0.65
"643_7",0.47
"7334_10",0.76
"12228_9",0.79
"8579_2",0.02
"4093_4",0.01
"233_8",0.89
"11852_7",0.69
"11027_4",0.77
"5409_7",0.76
"9332_10",0.85
"6530_9",0.55
"7815_1",0.07
"8317_10",0.66
"5382_9",0.87
"3183_3",0.53
"4997_8",0.8
"11553_7",0.7
"718_3",0.29
"7128_9",0.82
"11977_1",0.31
"10820_3",0.16
"3539_9",0.73
"2386_1",0.3
"9837_4",0.56
"2941_1",0.36
"6669_1",0.21
"10927_1",0.31
"57_10",0.8
"12252_2",0.28
"8926_3",0.2
"3044_2",0.32
"9758_10",0.91
"4584_10",0.8
"1467_1",0.38
"7846_9",0.84
"1982_8",0.6
"5705_1",0.01
"9754_7",0.89
"9594_1",0.0
"7405_10",0.77
"8469_2",0.56
"3713_10",0.99
"3381_10",0.66
"1913_10",0.4
"9423_8",0.59
"115_9",0.56
"9784_10",0.73
"1148_4",0.69
"2911_10",0.75
"11328_9",0.9
"5087_1",0.56
"3983_10",0.48
"5216_1",0.39
"7961_10",0.56
"10134_7",0.74
"9379_2",0.48
"4715_1",0.01
"6501_10",0.62
"4146_4",0.23
"12159_1",0.23
"11661_10",0.49
"7995_2",0.54
"693_9",0.84
"1411_10",0.88
"7091_7",0.73
"2576_1",0.29
"8207_1",0.03
"10877_10",0.57
"5444_10",0.69
"9409_1",0.29
"10020_1",0.16
"2349_8",0.76
"4942_10",0.77
"2839_1",0.18
"9419_1",0.16
"10661_1",0.5
"5659_10",0.71
"639_7",0.49
"5946_7",0.41
"7231_7",0.51
"4220_4",0.7
"3698_4",0.44
"1060_2",0.22
"2398_3",0.19
"11073_3",0.14
"8336_2",0.05
"5975_3",0.39
"4727_1",0.12
"1596_8",0.87
"5471_2",0.53
"11204_10",0.79
"8810_10",0.28
"11125_3",0.02
"9607_10",0.86
"6517_3",0.58
"10232_1",0.44
"7708_10",0.79
"1753_1",0.22
"10946_7",0.58
"668_4",0.02
"3794_4",0.71
"6867_1",0.44
"9428_7",0.54
"12366_9",0.93
"12056_9",0.77
"901_1",0.14
"7714_8",0.65
"6389_8",0.56
"4148_7",0.74
"5062_1",0.31
"6835_1",0.43
"2901_3",0.44
"4724_10",0.8
"764_2",0.44
"6729_1",0.13
"8284_4",0.05
"11928_1",0.18
"386_1",0.08
"35_9",0.89
"4458_4",0.6
"9627_2",0.55
"8112_9",0.68
"6026_8",0.48
"12188_3",0.35
"3477_3",0.31
"12242_8",0.47
"11594_4",0.17
"11360_10",0.83
"10299_1",0.01
"3829_10",0.64
"8324_2",0.07
"1285_9",0.55
"11370_10",0.89
"8051_4",0.33
"4420_10",0.85
"3843_7",0.85
"10520_2",0.26
"12146_8",0.93
"1502_10",0.39
"6227_4",0.15
"3191_10",0.62
"4569_2",0.31
"7647_8",0.3
"6372_9",0.61
"2105_2",0.1
"4180_1",0.08
"11212_10",0.71
"1811_9",0.77
"2868_3",0.12
"3773_3",0.27
"8386_1",0.07
"1072_8",0.7
"10588_1",0.47
"8858_1",0.38
"10831_1",0.19
"11926_8",0.61
"11521_10",0.84
"4037_10",0.95
"5119_7",0.56
"11438_9",0.81
"8275_2",0.35
"4879_8",0.55
"4520_10",0.91
"2510_7",0.67
"510_2",0.38
"1283_1",0.22
"3733_8",0.57
"7708_1",0.17
"12219_1",0.43
"11654_4",0.29
"3229_7",0.61
"3579_8",0.6
"1534_4",0.05
"7498_10",0.78
"11392_10",0.83
"2949_1",0.35
"407_7",0.72
"12388_3",0.2
"7779_3",0.26
"12409_10",0.54
"199_8",0.68
"9330_1",0.43
"6196_2",0.57
"1576_2",0.37
"12123_4",0.33
"871_1",0.5
"867_9",0.81
"12186_1",0.33
"11357_1",0.06
"9327_4",0.59
"3092_8",0.73
"6097_1",0.32
"4170_4",0.19
"3724_3",0.43
"4219_1",0.85
"12233_10",0.84
"12050_9",0.63
"124_10",0.66
"9521_9",0.41
"7991_10",0.92
"12284_1",0.17
"8452_10",0.77
"986_3",0.28
"8504_8",0.77
"9427_7",0.82
"2359_3",0.26
"7026_10",0.85
"8726_8",0.76
"4971_1",0.23
"2990_1",0.25
"5285_2",0.18
"9953_10",0.67
"2170_8",0.47
"10963_8",0.67
"9176_8",0.7
"9639_7",0.79
"1781_1",0.1
"1293_10",0.62
"10225_10",0.7
"3821_1",0.04
"1206_10",0.86
"5513_1",0.35
"12475_2",0.51
"11508_9",0.64
"6358_4",0.2
"9646_1",0.04
"7957_9",0.61
"5183_9",0.92
"8322_10",0.56
"4171_1",0.7
"6498_2",0.64
"11893_1",0.5
"8209_10",0.84
"4866_3",0.24
"1077_3",0.17
"10916_7",0.66
"6027_4",0.33
"9308_7",0.8
"7130_1",0.03
"3326_4",0.23
"6680_3",0.39
"1707_8",0.47
"5106_1",0.12
"1408_10",0.77
"6773_8",0.75
"940_3",0.15
"10890_10",0.83
"3678_10",0.67
"6871_9",0.73
"10196_8",0.51
"12369_1",0.16
"4070_10",0.67
"11755_7",0.86
"9095_3",0.48
"10863_1",0.26
"7109_7",0.61
"1844_3",0.26
"8228_2",0.23
"9631_4",0.32
"3920_4",0.38
"19_1",0.2
"3929_2",0.56
"1506_2",0.06
"6877_3",0.44
"12154_7",0.51
"6572_3",0.46
"1557_2",0.03
"11836_7",0.62
"9380_9",0.35
"11725_4",0.82
"6317_9",0.95
"5022_1",0.23
"132_1",0.01
"9303_8",0.5
"4739_10",0.37
"11228_10",0.94
"7913_1",0.41
"1304_3",0.32
"2725_10",0.81
"8484_2",0.14
"1866_9",0.89
"12446_9",0.72
"11406_1",0.09
"7056_4",0.48
"8615_10",0.63
"12284_10",0.57
"3279_9",0.83
"9243_1",0.68
"11_8",0.28
"427_10",0.63
"5446_7",0.69
"846_7",0.52
"2545_4",0.49
"8635_10",0.84
"4410_8",0.72
"875_10",0.9
"392_2",0.34
"8819_3",0.03
"12202_1",0.23
"1370_4",0.58
"340_2",0.11
"179_1",0.48
"11332_8",0.93
"10396_4",0.63
"8321_1",0.05
"6384_3",0.43
"5951_9",0.61
"8137_1",0.32
"12009_10",0.59
"2103_8",0.81
"11153_2",0.35
"4945_10",0.58
"3193_3",0.27
"921_9",0.91
"10446_10",0.81
"9961_9",0.85
"11420_4",0.17
"6954_2",0.31
"8430_2",0.66
"6749_3",0.65
"5997_7",0.66
"7611_7",0.43
"6292_8",0.51
"11314_1",0.17
"5143_2",0.27
"9517_2",0.22
"8259_2",0.12
"5114_8",0.7
"3574_9",0.71
"11464_3",0.62
"11457_10",0.5
"2496_3",0.31
"6795_1",0.24
"1904_2",0.3
"11524_2",0.02
"8223_1",0.49
"5566_3",0.15
"3550_7",0.83
"6059_10",0.69
"4580_10",0.15
"177_1",0.23
"8790_8",0.85
"7784_1",0.06
"11892_1",0.46
"6235_10",0.54
"6493_4",0.28
"764_8",0.88
"4052_7",0.59
"1663_1",0.25
"10437_1",0.47
"1009_3",0.57
"11664_4",0.22
"8909_10",0.49
"9200_3",0.7
"7919_9",0.71
"8603_1",0.05
"6976_2",0.45
"4261_1",0.14
"6636_1",0.18
"10707_9",0.93
"1155_7",0.93
"7050_4",0.53
"1360_3",0.24
"8176_7",0.68
"3301_8",0.66
"6684_3",0.14
"2742_3",0.32
"7159_4",0.49
"8944_3",0.43
"2077_4",0.38
"7145_10",0.81
"6216_7",0.61
"8606_9",0.67
"10608_10",0.67
"8441_4",0.41
"1782_8",0.57
"10939_8",0.3
"2702_7",0.89
"9210_1",0.16
"9075_8",0.84
"3412_3",0.13
"2859_8",0.95
"6326_4",0.21
"94_2",0.41
"3691_10",0.86
"2679_9",0.65
"1568_4",0.41
"3540_9",0.69
"3710_10",0.76
"5691_1",0.02
"9699_10",0.33
"9207_4",0.36
"286_1",0.02
"10891_1",0.05
"6177_8",0.83
"9817_2",0.2
"8871_9",0.42
"290_1",0.12
"8388_9",0.64
"9195_7",0.84
"1164_9",0.91
"2332_8",0.19
"5406_7",0.74
"2476_3",0.31
"11381_3",0.51
"6518_10",0.76
"3474_1",0.78
"603_8",0.81
"5448_4",0.11
"3624_8",0.88
"11569_1",0.39
"9353_8",0.94
"3119_2",0.68
"382_4",0.18
"8569_8",0.47
"2312_10",0.77
"7531_1",0.07
"7150_4",0.62
"5496_8",0.76
"1979_1",0.24
"4158_2",0.14
"4790_7",0.87
"11971_1",0.1
"197_10",0.77
"3453_8",0.83
"915_4",0.49
"6991_2",0.25
"7524_9",0.6
"7474_4",0.48
"284_2",0.08
"12483_7",0.47
"1141_10",0.62
"7739_1",0.37
"6488_3",0.37
"3117_1",0.6
"6224_8",0.63
"9737_4",0.78
"2399_10",0.76
"1044_8",0.81
"1153_8",0.79
"11664_9",0.74
"10015_4",0.7
"7622_1",0.17
"8743_10",0.6
"356_3",0.64
"838_7",0.63
"4922_10",0.64
"3623_10",0.62
"9424_1",0.21
"8473_4",0.86
"9996_10",0.9
"11242_2",0.46
"11889_10",0.8
"11131_10",0.78
"386_10",0.74
"6534_8",0.75
"11420_7",0.15
"3119_9",0.87
"2708_2",0.52
"2817_10",0.46
"9425_7",0.83
"11019_2",0.52
"1747_1",0.35
"4493_9",0.66
"4728_1",0.58
"6856_2",0.04
"10273_1",0.31
"4822_8",0.56
"10475_10",0.27
"2678_3",0.23
"9979_8",0.74
"8090_1",0.24
"10022_4",0.18
"5137_1",0.27
"6787_10",0.96
"4027_9",0.93
"208_10",0.5
"569_7",0.59
"761_10",0.72
"2603_9",0.54
"11692_9",0.81
"4374_2",0.28
"5581_10",0.47
"10601_1",0.59
"637_3",0.11
"10238_2",0.8
"6717_1",0.11
"9145_10",0.53
"1047_4",0.68
"6173_1",0.0
"985_10",0.71
"4964_1",0.04
"7104_1",0.12
"6293_3",0.64
"9060_3",0.39
"1894_4",0.62
"4650_10",0.75
"12475_8",0.71
"7563_9",0.9
"10996_9",0.61
"8315_4",0.1
"710_3",0.06
"3856_7",0.87
"10613_8",0.73
"12141_9",0.9
"4666_1",0.06
"292_3",0.16
"3316_7",0.88
"10482_4",0.14
"9703_1",0.53
"6905_9",0.8
"9138_10",0.96
"10417_2",0.11
"7977_1",0.07
"9350_8",0.72
"4514_10",0.84
"3964_4",0.81
"6014_4",0.76
"10198_2",0.57
"9059_1",0.31
"11254_10",0.65
"2032_7",0.43
"6895_7",0.48
"6921_2",0.2
"9174_8",0.86
"367_8",0.61
"11410_7",0.35
"9387_7",0.26
"2227_10",0.75
"334_2",0.06
"334_9",0.64
"10893_8",0.67
"9414_10",0.83
"9725_1",0.01
"10779_9",0.55
"8654_8",0.51
"9032_7",0.83
"9775_4",0.41
"7687_1",0.47
"12206_4",0.5
"7720_8",0.67
"6774_9",0.76
"12469_1",0.1
"7249_2",0.07
"5146_3",0.71
"8629_7",0.58
"5292_3",0.77
"8937_7",0.92
"9221_4",0.67
"3203_8",0.73
"6964_2",0.39
"6120_8",0.52
"6962_9",0.54
"4139_1",0.07
"3957_4",0.21
"9305_3",0.44
"6863_1",0.0
"2164_4",0.65
"12378_7",0.2
"10834_10",0.69
"633_10",0.45
"10071_8",0.85
"8167_1",0.02
"4232_9",0.71
"6710_8",0.67
"6055_1",0.26
"8169_8",0.72
"10291_9",0.82
"8149_10",0.62
"2499_10",0.67
"4370_2",0.04
"4031_1",0.22
"11372_3",0.39
"9619_1",0.48
"8822_4",0.42
"7096_10",0.77
"7009_10",0.75
"2442_10",0.91
"442_10",0.76
"4783_1",0.1
"11837_9",0.68
"5214_8",0.73
"134_8",0.88
"10948_1",0.29
"3011_7",0.88
"4339_4",0.61
"9638_3",0.71
"7186_7",0.81
"7702_2",0.11
"6586_8",0.65
"2420_8",0.88
"1911_8",0.04
"4707_4",0.49
"3954_10",0.6
"12071_3",0.81
"10010_9",0.82
"8844_2",0.51
"12312_1",0.15
"4874_1",0.35
"7270_7",0.66
"3497_1",0.22
"9928_3",0.43
"11109_1",0.3
"9016_8",0.52
"1125_10",0.42
"9695_8",0.49
"5756_9",0.16
"11452_2",0.45
"8488_4",0.07
"9825_2",0.42
"7054_7",0.72
"4359_10",0.66
"11411_8",0.56
"9618_8",0.89
"12226_4",0.75
"7752_10",0.83
"9274_3",0.58
"12069_10",0.81
"4591_2",0.37
"6065_8",0.78
"2344_10",0.55
"10299_10",0.91
"8934_9",0.85
"5041_8",0.83
"3885_7",0.56
"3994_8",0.85
"11907_9",0.76
"10181_10",0.59
"2714_9",0.63
"1571_8",0.76
"6621_4",0.16
"1062_2",0.39
"379_10",0.9
"62_8",0.73
"1926_8",0.67
"3428_7",0.66
"2175_8",0.87
"2006_10",0.9
"8633_7",0.53
"12158_2",0.07
"11572_8",0.85
"8859_10",0.65
"10919_2",0.21
"4131_3",0.36
"6893_1",0.46
"9217_1",0.0
"1893_2",0.47
"1719_2",0.23
"5107_4",0.42
"2284_3",0.47
"1430_10",0.9
"5207_10",0.51
"2800_8",0.73
"7550_1",0.46
"9035_9",0.68
"11548_10",0.93
"6037_4",0.28
"518_4",0.15
"12237_2",0.35
"10266_7",0.81
"12032_1",0.02
"2494_4",0.3
"8062_3",0.23
"4665_1",0.17
"6082_8",0.92
"7225_4",0.38
"9080_1",0.27
"9606_4",0.42
"494_2",0.4
"6274_10",0.54
"4170_9",0.57
"9218_10",0.7
"10377_8",0.46
"10597_10",0.46
"958_4",0.21
"9958_4",0.37
"129_9",0.83
"2804_9",0.76
"8935_1",0.22
"12229_3",0.32
"5048_4",0.1
"6509_4",0.34
"1812_8",0.64
"5695_1",0.34
"2021_10",0.79
"9892_2",0.45
"9239_10",0.59
"5398_2",0.06
"4458_7",0.48
"11730_8",0.81
"9853_1",0.12
"2258_10",0.73
"9345_10",0.77
"64_3",0.17
"10423_9",0.69
"2220_9",0.7
"192_10",0.95
"12143_9",0.71
"2113_7",0.92
"5294_10",0.88
"7025_9",0.79
"6300_3",0.45
"8043_2",0.03
"6628_1",0.4
"12138_3",0.75
"1333_7",0.52
"10515_3",0.25
"11949_9",0.74
"2854_1",0.1
"142_8",0.64
"3706_1",0.03
"6149_10",0.47
"8429_3",0.51
"6151_10",0.82
"4861_8",0.9
"8764_9",0.76
"540_1",0.35
"10693_1",0.25
"2346_4",0.24
"1532_4",0.23
"1099_2",0.17
"3818_10",0.61
"2617_10",0.57
"1709_1",0.18
"4649_10",0.67
"4085_10",0.61
"4478_9",0.95
"1032_10",0.79
"3642_7",0.43
"5656_8",0.9
"11916_3",0.2
"6672_10",0.54
"4225_7",0.43
"996_3",0.25
"7421_10",0.87
"9431_7",0.56
"11121_9",0.79
"5054_8",0.62
"9187_8",0.57
"9096_7",0.39
"10318_8",0.53
"5348_2",0.34
"6666_8",0.75
"6648_9",0.55
"1405_10",0.91
"8981_4",0.78
"10248_9",0.59
"4101_8",0.88
"3076_4",0.25
"1598_1",0.24
"8430_10",0.41
"9999_1",0.35
"805_1",0.11
"7821_7",0.82
"10849_10",0.72
"8400_7",0.55
"4807_4",0.2
"8353_4",0.59
"10445_10",0.45
"7058_2",0.13
"9715_2",0.22
"10934_3",0.31
"8215_10",0.5
"7268_10",0.61
"5521_8",0.5
"8565_1",0.03
"8197_3",0.19
"12004_9",0.58
"10257_3",0.27
"6260_2",0.13
"10481_9",0.99
"7598_2",0.1
"8106_10",0.52
"8049_3",0.29
"7124_2",0.46
"3858_1",0.24
"1445_9",0.72
"6346_1",0.13
"678_7",0.77
"10247_1",0.45
"1287_8",0.57
"11873_1",0.1
"7198_1",0.31
"3237_7",0.3
"2029_8",0.81
"26_10",0.87
"9153_1",0.2
"12004_2",0.61
"4105_10",0.72
"1168_10",0.84
"5312_4",0.47
"2907_1",0.08
"7247_9",0.62
"107_10",0.79
"412_2",0.54
"2078_4",0.58
"7997_9",0.82
"12397_10",0.51
"10052_7",0.83
"6559_7",0.35
"12143_4",0.34
"3496_7",0.51
"3569_10",0.86
"9270_10",0.42
"2811_3",0.65
"9673_7",0.33
"325_1",0.2
"11741_3",0.32
"10562_7",0.54
"5687_9",0.56
"4601_4",0.2
"5698_8",0.54
"11257_4",0.32
"4391_1",0.21
"4703_10",0.73
"12191_3",0.06
"113_8",0.73
"9831_1",0.12
"7388_7",0.9
"1661_10",0.62
"3703_2",0.14
"6077_2",0.47
"935_4",0.44
"7617_7",0.88
"7387_3",0.42
"7889_7",0.65
"803_3",0.52
"9557_9",0.71
"4299_10",0.97
"6785_3",0.44
"5185_7",0.73
"9590_1",0.59
"10811_9",0.79
"34_1",0.12
"12221_2",0.32
"6436_10",0.81
"8299_2",0.33
"7242_9",0.71
"3247_10",0.27
"8466_3",0.04
"5784_9",0.57
"794_7",0.7
"4986_3",0.12
"7786_7",0.63
"9324_10",0.76
"2095_9",0.71
"10798_1",0.1
"4193_1",0.53
"12063_10",0.8
"3976_7",0.3
"8657_1",0.21
"2850_4",0.28
"4522_7",0.69
"6028_1",0.23
"6000_4",0.31
"8712_1",0.37
"3969_8",0.34
"4245_4",0.67
"3873_7",0.36
"68_9",0.82
"890_9",0.61
"5922_1",0.03
"2582_2",0.35
"5704_4",0.25
"9307_8",0.47
"4114_8",0.85
"5540_7",0.64
"157_10",0.62
"748_1",0.25
"7045_1",0.24
"9526_3",0.36
"6519_2",0.52
"11254_4",0.46
"9498_1",0.15
"7192_8",0.83
"2388_1",0.28
"12002_8",0.48
"8394_1",0.13
"10656_8",0.73
"7261_9",0.77
"10434_8",0.73
"139_9",0.57
"4538_1",0.19
"4038_2",0.03
"12228_4",0.26
"3619_8",0.98
"10411_3",0.15
"7278_1",0.06
"2304_3",0.39
"5636_3",0.49
"8833_9",0.81
"504_1",0.38
"12313_1",0.0
"11161_1",0.32
"72_4",0.05
"4976_1",0.57
"10018_8",0.52
"12142_8",0.71
"4821_8",0.64
"9058_2",0.35
"6347_1",0.24
"3346_8",0.58
"1481_10",0.82
"10178_1",0.21
"2851_8",0.61
"12095_3",0.12
"11978_3",0.16
"7172_9",0.73
"8450_1",0.16
"7464_1",0.16
"12327_1",0.23
"5622_4",0.31
"9170_3",0.39
"10955_10",0.43
"6161_2",0.45
"11222_10",0.97
"3844_7",0.94
"11443_3",0.44
"4004_7",0.61
"11015_10",0.66
"3860_1",0.56
"11600_2",0.48
"6849_8",0.37
"1966_1",0.35
"4828_8",0.45
"675_8",0.83
"9068_7",0.36
"5924_8",0.58
"10733_10",0.89
"8369_7",0.77
"5213_4",0.5
"2558_4",0.07
"47_10",0.84
"2601_10",0.49
"7360_9",0.48
"1289_1",0.31
"9875_4",0.2
"2449_1",0.14
"10020_8",0.57
"6761_3",0.31
"7544_10",0.67
"4380_3",0.24
"3946_10",0.58
"6968_10",0.45
"3006_2",0.6
"11942_1",0.17
"2715_9",0.75
"6065_4",0.78
"6866_1",0.42
"6620_10",0.83
"3177_1",0.25
"4051_10",0.56
"880_3",0.07
"6504_1",0.42
"12193_3",0.05
"8570_3",0.2
"8025_1",0.08
"12316_1",0.03
"10842_10",0.93
"2066_10",0.71
"4416_10",0.29
"5327_1",0.16
"3500_1",0.28
"4072_7",0.67
"5833_7",0.46
"2989_8",0.71
"1905_8",0.39
"5421_1",0.17
"1479_8",0.56
"5092_1",0.35
"4840_1",0.62
"54_10",0.62
"9203_9",0.44
"3949_2",0.17
"3615_1",0.04
"8748_10",0.75
"108_2",0.37
"2280_4",0.69
"6454_3",0.47
"4071_1",0.03
"2022_9",0.7
"2600_1",0.19
"2482_10",0.72
"7347_9",0.88
"7190_4",0.48
"7174_7",0.8
"5823_3",0.37
"8051_10",0.65
"7503_2",0.45
"2341_1",0.09
"516_9",0.25
"8309_4",0.21
"10789_4",0.54
"11286_1",0.27
"4770_1",0.09
"7262_4",0.52
"11636_9",0.18
"2340_1",0.29
"3407_3",0.09
"2922_9",0.91
"9708_2",0.14
"2362_3",0.28
"3729_8",0.82
"2265_9",0.98
"1439_1",0.01
"8020_2",0.13
"5581_2",0.37
"6503_1",0.62
"10101_9",0.86
"7853_8",0.78
"6229_1",0.02
"1351_7",0.74
"2764_10",0.59
"4617_10",0.44
"1265_2",0.41
"11424_4",0.42
"219_8",0.62
"2241_10",0.68
"8400_2",0.33
"4399_1",0.12
"9110_4",0.35
"294_1",0.4
"4646_4",0.28
"8267_3",0.63
"8829_4",0.53
"3174_7",0.85
"6557_4",0.28
"8286_4",0.48
"2611_8",0.63
"3422_4",0.56
"4632_4",0.35
"6448_4",0.28
"11485_3",0.33
"8526_7",0.66
"10172_9",0.83
"5043_2",0.34
"7865_1",0.42
"6343_8",0.75
"9225_9",0.82
"2764_4",0.23
"8446_10",0.45
"3329_9",0.8
"9142_8",0.69
"9567_1",0.01
"7933_8",0.51
"5655_10",0.41
"12076_10",0.77
"6455_7",0.88
"7202_10",0.57
"7747_10",0.9
"9072_10",0.31
"11374_10",0.86
"3032_9",0.63
"3065_10",0.64
"1216_10",0.64
"732_8",0.77
"7586_4",0.05
"12012_10",0.58
"5280_4",0.11
"2687_4",0.46
"7659_3",0.33
"2813_4",0.59
"6992_9",0.32
"5468_10",0.86
"10035_1",0.0
"10283_10",0.48
"5439_8",0.62
"8930_2",0.09
"8681_7",0.3
"8521_1",0.1
"4213_1",0.79
"9751_1",0.05
"935_10",0.76
"5082_1",0.07
"1802_1",0.3
"11455_10",0.69
"1794_9",0.68
"3708_10",0.89
"6174_8",0.49
"2210_8",0.74
"6259_7",0.58
"12471_8",0.95
"3260_10",0.96
"4717_1",0.03
"8673_2",0.46
"6362_3",0.2
"7986_1",0.2
"10555_3",0.23
"10468_2",0.39
"5354_10",0.5
"5760_2",0.17
"1380_2",0.55
"12054_9",0.62
"3794_10",0.52
"7842_1",0.5
"2236_7",0.65
"8449_1",0.15
"9993_2",0.1
"6947_1",0.2
"11369_10",0.77
"8186_4",0.57
"7017_2",0.89
"725_8",0.64
"9298_8",0.65
"1695_7",0.89
"7762_1",0.37
"3466_10",0.78
"1794_4",0.26
"3804_10",0.43
"7642_3",0.17
"9538_10",0.48
"10107_2",0.2
"4755_8",0.65
"9679_1",0.07
"11300_1",0.06
"8747_3",0.51
"4145_1",0.01
"8066_7",0.87
"6306_10",0.7
"6021_10",0.71
"4860_10",0.92
"4608_2",0.08
"2380_1",0.15
"9709_8",0.44
"8057_4",0.45
"8624_1",0.09
"6117_10",0.73
"3641_9",0.53
"8710_3",0.62
"9158_10",0.82
"1129_2",0.29
"8320_4",0.12
"10219_4",0.45
"6625_1",0.31
"1988_1",0.34
"5032_1",0.46
"1042_7",0.69
"1895_4",0.3
"10057_1",0.4
"9898_10",0.86
"3809_2",0.27
"7994_2",0.56
"2751_4",0.63
"3102_1",0.56
"12393_7",0.76
"4521_7",0.43
"11169_8",0.73
"7227_4",0.83
"4956_9",0.26
"7592_9",0.68
"656_7",0.91
"11534_3",0.24
"774_8",0.93
"7756_1",0.11
"2720_8",0.66
"11227_10",0.93
"10462_3",0.42
"4041_10",0.64
"7327_1",0.16
"4056_8",0.87
"11684_10",0.91
"5544_8",0.79
"3799_8",0.64
"3593_10",0.8
"4602_4",0.82
"2123_2",0.04
"9773_10",0.86
"10956_4",0.3
"5139_3",0.6
"8804_10",0.73
"1784_2",0.18
"11022_1",0.14
"9366_1",0.13
"12113_7",0.86
"2375_7",0.74
"3911_10",0.91
"10834_2",0.3
"9319_1",0.18
"3923_3",0.25
"4630_10",0.8
"2625_10",0.74
"10159_7",0.84
"2339_1",0.3
"8577_3",0.27
"4062_7",0.81
"6677_2",0.01
"7818_8",0.68
"4939_2",0.22
"6937_4",0.26
"1286_1",0.16
"878_2",0.65
"2357_7",0.72
"3397_3",0.56
"11214_10",0.93
"8045_1",0.3
"2943_1",0.23
"1518_10",0.76
"2792_9",0.87
"6437_7",0.75
"8734_7",0.71
"6165_2",0.3
"11956_2",0.02
"7021_1",0.46
"3369_1",0.57
"5829_2",0.42
"11742_9",0.97
"11370_1",0.01
"1502_1",0.26
"9933_1",0.3
"4619_10",0.71
"6842_1",0.49
"2770_10",0.44
"2343_4",0.33
"3071_8",0.81
"3046_8",0.73
"8354_4",0.52
"5632_10",0.91
"3901_4",0.68
"6950_10",0.85
"2431_9",0.82
"10614_9",0.95
"41_4",0.23
"5039_3",0.34
"2827_1",0.22
"2860_8",0.61
"6868_9",0.75
