id,sentiment
"1966_9",0.81
"4024_2",0.33
"6448_9",0.78
"4252_1",0.01
"250_10",0.92
"10753_3",0.64
"1005_7",0.68
"4415_9",0.6
"240_4",0.89
"108_10",0.64
"1393_1",0.48
"4236_2",0.51
"9208_2",0.39
"7156_10",0.86
"6490_1",0.23
"3518_3",0.35
"10308_1",0.1
"8706_2",0.38
"8674_10",0.71
"8240_10",0.62
"11890_10",0.86
"976_3",0.49
"5025_8",0.92
"10206_8",0.76
"11921_3",0.4
"8344_7",0.46
"295_8",0.57
"2121_1",0.14
"6978_8",0.62
"707_3",0.25
"751_1",0.32
"1931_10",0.81
"7197_10",0.64
"11032_3",0.23
"416_10",0.76
"1384_2",0.17
"4114_2",0.34
"9450_10",0.85
"6877_7",0.64
"5092_9",0.89
"3402_9",0.67
"9517_10",0.88
"8566_2",0.09
"4493_1",0.14
"842_1",0.39
"4926_1",0.47
"3398_9",0.73
"8857_10",0.67
"3696_9",0.81
"1952_1",0.38
"5516_3",0.56
"3297_10",0.46
"8396_2",0.28
"1928_4",0.49
"7216_10",0.82
"1648_3",0.2
"9312_8",0.7
"4392_2",0.17
"4740_9",0.23
"2985_4",0.25
"6407_10",0.57
"4015_1",0.31
"911_10",0.96
"7898_1",0.25
"5241_10",0.72
"4955_4",0.39
"4199_1",0.2
"8319_4",0.51
"6340_1",0.29
"2003_1",0.26
"11213_3",0.64
"5109_4",0.57
"9400_1",0.44
"10719_7",0.58
"6848_8",0.75
"11398_1",0.23
"2606_7",0.64
"5646_1",0.35
"4103_10",0.63
"8906_9",0.56
"6997_10",0.51
"9990_1",0.35
"6573_1",0.4
"8530_10",0.55
"8382_9",0.75
"4207_2",0.43
"8794_10",0.59
"917_9",0.84
"10739_9",0.91
"4286_1",0.21
"1763_1",0.3
"5173_10",0.63
"1764_1",0.22
"3614_3",0.5
"3880_10",0.77
"4059_1",0.1
"8786_8",0.75
"9553_2",0.31
"10599_8",0.28
"1048_4",0.59
"8136_7",0.55
"8715_8",0.62
"7667_7",0.72
"5647_2",0.14
"6267_1",0.16
"12444_10",0.54
"7390_10",0.42
"7260_7",0.54
"6170_10",0.77
"2181_2",0.46
"6196_7",0.81
"12058_9",0.32
"8915_7",0.76
"6816_10",0.89
"730_9",0.65
"5808_10",0.78
"6256_2",0.19
"5157_4",0.53
"7970_10",0.62
"6991_7",0.62
"7112_4",0.65
"12136_4",0.51
"1554_8",0.32
"8289_4",0.49
"12452_8",0.69
"6181_8",0.52
"6237_8",0.71
"9724_10",0.67
"7991_1",0.31
"8185_4",0.51
"12162_1",0.25
"8330_9",0.73
"84_3",0.16
"4879_4",0.44
"1173_7",0.87
"11095_2",0.28
"9934_8",0.69
"10791_9",0.49
"5260_10",0.84
"3123_3",0.42
"7500_1",0.32
"9472_8",0.63
"6349_9",0.58
"8706_8",0.58
"12385_4",0.39
"12409_4",0.37
"809_10",0.8
"11380_2",0.31
"4975_8",0.77
"5069_3",0.5
"8132_7",0.6
"5628_10",0.94
"12329_8",0.86
"8217_3",0.35
"251_2",0.54
"2901_7",0.63
"4588_1",0.11
"2647_10",0.71
"6020_9",0.78
"7171_3",0.31
"5880_10",0.74
"4842_9",0.64
"10657_10",0.87
"11858_7",0.56
"4656_4",0.63
"9293_10",0.83
"10702_10",0.85
"6277_10",0.94
"7223_10",0.57
"11150_8",0.63
"4768_9",0.65
"5703_8",0.72
"9249_9",0.67
"12051_10",0.88
"5740_4",0.24
"4882_3",0.38
"11575_10",0.7
"385_1",0.2
"1569_3",0.42
"7449_1",0.28
"1977_4",0.28
"6134_7",0.35
"2384_8",0.75
"2437_10",0.89
"643_7",0.58
"7334_10",0.76
"12228_9",0.66
"8579_2",0.26
"4093_4",0.19
"233_8",0.83
"11852_7",0.47
"11027_4",0.66
"5409_7",0.66
"9332_10",0.79
"6530_9",0.57
"7815_1",0.1
"8317_10",0.73
"5382_9",0.84
"3183_3",0.59
"4997_8",0.64
"11553_7",0.75
"718_3",0.43
"7128_9",0.58
"11977_1",0.33
"10820_3",0.4
"3539_9",0.78
"2386_1",0.34
"9837_4",0.4
"2941_1",0.26
"6669_1",0.36
"10927_1",0.4
"57_10",0.8
"12252_2",0.48
"8926_3",0.35
"3044_2",0.54
"9758_10",0.53
"4584_10",0.65
"1467_1",0.18
"7846_9",0.72
"1982_8",0.82
"5705_1",0.23
"9754_7",0.66
"9594_1",0.09
"7405_10",0.95
"8469_2",0.66
"3713_10",0.96
"3381_10",0.65
"1913_10",0.47
"9423_8",0.53
"115_9",0.47
"9784_10",0.38
"1148_4",0.59
"2911_10",0.67
"11328_9",0.79
"5087_1",0.39
"3983_10",0.38
"5216_1",0.31
"7961_10",0.7
"10134_7",0.69
"9379_2",0.35
"4715_1",0.21
"6501_10",0.86
"4146_4",0.26
"12159_1",0.19
"11661_10",0.63
"7995_2",0.2
"693_9",0.69
"1411_10",0.82
"7091_7",0.52
"2576_1",0.25
"8207_1",0.15
"10877_10",0.83
"5444_10",0.71
"9409_1",0.19
"10020_1",0.41
"2349_8",0.55
"4942_10",0.83
"2839_1",0.08
"9419_1",0.24
"10661_1",0.41
"5659_10",0.6
"639_7",0.58
"5946_7",0.48
"7231_7",0.82
"4220_4",0.49
"3698_4",0.72
"1060_2",0.33
"2398_3",0.29
"11073_3",0.17
"8336_2",0.12
"5975_3",0.57
"4727_1",0.33
"1596_8",0.69
"5471_2",0.32
"11204_10",0.59
"8810_10",0.68
"11125_3",0.28
"9607_10",0.93
"6517_3",0.23
"10232_1",0.25
"7708_10",0.91
"1753_1",0.4
"10946_7",0.38
"668_4",0.44
"3794_4",0.79
"6867_1",0.62
"9428_7",0.54
"12366_9",0.67
"12056_9",0.66
"901_1",0.04
"7714_8",0.9
"6389_8",0.5
"4148_7",0.54
"5062_1",0.28
"6835_1",0.41
"2901_3",0.44
"4724_10",0.85
"764_2",0.73
"6729_1",0.22
"8284_4",0.28
"11928_1",0.36
"386_1",0.03
"35_9",0.88
"4458_4",0.28
"9627_2",0.39
"8112_9",0.77
"6026_8",0.72
"12188_3",0.32
"3477_3",0.24
"12242_8",0.55
"11594_4",0.46
"11360_10",0.99
"10299_1",0.11
"3829_10",0.66
"8324_2",0.48
"1285_9",0.74
"11370_10",0.88
"8051_4",0.41
"4420_10",0.91
"3843_7",0.53
"10520_2",0.66
"12146_8",0.75
"1502_10",0.43
"6227_4",0.16
"3191_10",0.78
"4569_2",0.34
"7647_8",0.15
"6372_9",0.75
"2105_2",0.43
"4180_1",0.34
"11212_10",0.58
"1811_9",0.95
"2868_3",0.24
"3773_3",0.33
"8386_1",0.2
"1072_8",0.71
"10588_1",0.58
"8858_1",0.1
"10831_1",0.34
"11926_8",0.35
"11521_10",0.88
"4037_10",0.9
"5119_7",0.78
"11438_9",0.79
"8275_2",0.23
"4879_8",0.65
"4520_10",0.77
"2510_7",0.61
"510_2",0.21
"1283_1",0.14
"3733_8",0.69
"7708_1",0.16
"12219_1",0.31
"11654_4",0.51
"3229_7",0.77
"3579_8",0.7
"1534_4",0.05
"7498_10",0.83
"11392_10",0.58
"2949_1",0.38
"407_7",0.74
"12388_3",0.31
"7779_3",0.41
"12409_10",0.66
"199_8",0.7
"9330_1",0.26
"6196_2",0.42
"1576_2",0.2
"12123_4",0.35
"871_1",0.33
"867_9",0.94
"12186_1",0.12
"11357_1",0.07
"9327_4",0.35
"3092_8",0.6
"6097_1",0.3
"4170_4",0.38
"3724_3",0.54
"4219_1",0.51
"12233_10",0.87
"12050_9",0.74
"124_10",0.63
"9521_9",0.74
"7991_10",0.66
"12284_1",0.06
"8452_10",0.45
"986_3",0.29
"8504_8",0.6
"9427_7",0.73
"2359_3",0.5
"7026_10",0.83
"8726_8",0.59
"4971_1",0.21
"2990_1",0.26
"5285_2",0.25
"9953_10",0.52
"2170_8",0.36
"10963_8",0.58
"9176_8",0.57
"9639_7",0.78
"1781_1",0.12
"1293_10",0.7
"10225_10",0.71
"3821_1",0.34
"1206_10",0.85
"5513_1",0.51
"12475_2",0.25
"11508_9",0.8
"6358_4",0.44
"9646_1",0.22
"7957_9",0.66
"5183_9",0.72
"8322_10",0.59
"4171_1",0.73
"6498_2",0.41
"11893_1",0.27
"8209_10",0.44
"4866_3",0.27
"1077_3",0.38
"10916_7",0.54
"6027_4",0.38
"9308_7",0.65
"7130_1",0.11
"3326_4",0.37
"6680_3",0.35
"1707_8",0.48
"5106_1",0.2
"1408_10",0.83
"6773_8",0.7
"940_3",0.36
"10890_10",0.71
"3678_10",0.7
"6871_9",0.66
"10196_8",0.84
"12369_1",0.27
"4070_10",0.74
"11755_7",0.78
"9095_3",0.47
"10863_1",0.35
"7109_7",0.81
"1844_3",0.19
"8228_2",0.44
"9631_4",0.38
"3920_4",0.27
"19_1",0.15
"3929_2",0.35
"1506_2",0.19
"6877_3",0.4
"12154_7",0.48
"6572_3",0.5
"1557_2",0.23
"11836_7",0.37
"9380_9",0.39
"11725_4",0.44
"6317_9",0.75
"5022_1",0.28
"132_1",0.12
"9303_8",0.61
"4739_10",0.67
"11228_10",0.77
"7913_1",0.26
"1304_3",0.22
"2725_10",0.85
"8484_2",0.38
"1866_9",0.86
"12446_9",0.9
"11406_1",0.19
"7056_4",0.58
"8615_10",0.68
"12284_10",0.5
"3279_9",0.9
"9243_1",0.67
"11_8",0.49
"427_10",0.78
"5446_7",0.47
"846_7",0.61
"2545_4",0.65
"8635_10",0.71
"4410_8",0.74
"875_10",0.81
"392_2",0.28
"8819_3",0.08
"12202_1",0.42
"1370_4",0.8
"340_2",0.29
"179_1",0.48
"11332_8",0.61
"10396_4",0.68
"8321_1",0.38
"6384_3",0.56
"5951_9",0.74
"8137_1",0.14
"12009_10",0.79
"2103_8",0.64
"11153_2",0.11
"4945_10",0.48
"3193_3",0.34
"921_9",0.81
"10446_10",0.73
"9961_9",0.91
"11420_4",0.26
"6954_2",0.23
"8430_2",0.38
"6749_3",0.58
"5997_7",0.64
"7611_7",0.4
"6292_8",0.56
"11314_1",0.09
"5143_2",0.47
"9517_2",0.35
"8259_2",0.15
"5114_8",0.65
"3574_9",0.64
"11464_3",0.45
"11457_10",0.75
"2496_3",0.45
"6795_1",0.3
"1904_2",0.22
"11524_2",0.16
"8223_1",0.36
"5566_3",0.17
"3550_7",0.54
"6059_10",0.65
"4580_10",0.5
"177_1",0.36
"8790_8",0.61
"7784_1",0.19
"11892_1",0.34
"6235_10",0.53
"6493_4",0.36
"764_8",0.66
"4052_7",0.59
"1663_1",0.16
"10437_1",0.49
"1009_3",0.51
"11664_4",0.11
"8909_10",0.42
"9200_3",0.77
"7919_9",0.45
"8603_1",0.26
"6976_2",0.36
"4261_1",0.19
"6636_1",0.11
"10707_9",0.84
"1155_7",0.74
"7050_4",0.73
"1360_3",0.3
"8176_7",0.8
"3301_8",0.64
"6684_3",0.38
"2742_3",0.33
"7159_4",0.47
"8944_3",0.33
"2077_4",0.36
"7145_10",0.87
"6216_7",0.72
"8606_9",0.68
"10608_10",0.5
"8441_4",0.31
"1782_8",0.62
"10939_8",0.55
"2702_7",0.8
"9210_1",0.05
"9075_8",0.85
"3412_3",0.2
"2859_8",0.81
"6326_4",0.36
"94_2",0.33
"3691_10",0.74
"2679_9",0.69
"1568_4",0.34
"3540_9",0.69
"3710_10",0.63
"5691_1",0.35
"9699_10",0.83
"9207_4",0.32
"286_1",0.45
"10891_1",0.06
"6177_8",0.7
"9817_2",0.24
"8871_9",0.59
"290_1",0.04
"8388_9",0.56
"9195_7",0.86
"1164_9",0.89
"2332_8",0.42
"5406_7",0.6
"2476_3",0.35
"11381_3",0.38
"6518_10",0.72
"3474_1",0.47
"603_8",0.68
"5448_4",0.38
"3624_8",0.61
"11569_1",0.31
"9353_8",0.71
"3119_2",0.67
"382_4",0.34
"8569_8",0.52
"2312_10",0.93
"7531_1",0.06
"7150_4",0.65
"5496_8",0.85
"1979_1",0.38
"4158_2",0.38
"4790_7",0.68
"11971_1",0.25
"197_10",0.85
"3453_8",0.69
"915_4",0.43
"6991_2",0.2
"7524_9",0.81
"7474_4",0.55
"284_2",0.2
"12483_7",0.83
"1141_10",0.61
"7739_1",0.2
"6488_3",0.28
"3117_1",0.41
"6224_8",0.55
"9737_4",0.47
"2399_10",0.81
"1044_8",0.72
"1153_8",0.57
"11664_9",0.78
"10015_4",0.67
"7622_1",0.49
"8743_10",0.94
"356_3",0.41
"838_7",0.57
"4922_10",0.91
"3623_10",0.85
"9424_1",0.19
"8473_4",0.56
"9996_10",0.82
"11242_2",0.51
"11889_10",0.9
"11131_10",0.82
"386_10",0.62
"6534_8",0.78
"11420_7",0.24
"3119_9",0.84
"2708_2",0.35
"2817_10",0.71
"9425_7",0.55
"11019_2",0.32
"1747_1",0.39
"4493_9",0.63
"4728_1",0.4
"6856_2",0.24
"10273_1",0.62
"4822_8",0.74
"10475_10",0.64
"2678_3",0.36
"9979_8",0.75
"8090_1",0.09
"10022_4",0.24
"5137_1",0.13
"6787_10",0.57
"4027_9",0.94
"208_10",0.65
"569_7",0.77
"761_10",0.57
"2603_9",0.52
"11692_9",0.65
"4374_2",0.33
"5581_10",0.66
"10601_1",0.43
"637_3",0.31
"10238_2",0.47
"6717_1",0.15
"9145_10",0.61
"1047_4",0.43
"6173_1",0.13
"985_10",0.62
"4964_1",0.31
"7104_1",0.16
"6293_3",0.68
"9060_3",0.08
"1894_4",0.62
"4650_10",0.67
"12475_8",0.58
"7563_9",0.93
"10996_9",0.72
"8315_4",0.22
"710_3",0.4
"3856_7",0.56
"10613_8",0.79
"12141_9",0.58
"4666_1",0.2
"292_3",0.29
"3316_7",0.73
"10482_4",0.18
"9703_1",0.44
"6905_9",0.7
"9138_10",0.75
"10417_2",0.33
"7977_1",0.11
"9350_8",0.61
"4514_10",0.86
"3964_4",0.69
"6014_4",0.68
"10198_2",0.27
"9059_1",0.19
"11254_10",0.51
"2032_7",0.4
"6895_7",0.44
"6921_2",0.37
"9174_8",0.77
"367_8",0.52
"11410_7",0.18
"9387_7",0.38
"2227_10",0.63
"334_2",0.23
"334_9",0.58
"10893_8",0.76
"9414_10",0.62
"9725_1",0.22
"10779_9",0.67
"8654_8",0.71
"9032_7",0.91
"9775_4",0.59
"7687_1",0.37
"12206_4",0.47
"7720_8",0.72
"6774_9",0.71
"12469_1",0.3
"7249_2",0.16
"5146_3",0.57
"8629_7",0.43
"5292_3",0.74
"8937_7",0.75
"9221_4",0.73
"3203_8",0.68
"6964_2",0.57
"6120_8",0.4
"6962_9",0.52
"4139_1",0.12
"3957_4",0.31
"9305_3",0.36
"6863_1",0.17
"2164_4",0.56
"12378_7",0.24
"10834_10",0.87
"633_10",0.67
"10071_8",0.6
"8167_1",0.23
"4232_9",0.76
"6710_8",0.55
"6055_1",0.42
"8169_8",0.77
"10291_9",0.51
"8149_10",0.52
"2499_10",0.82
"4370_2",0.25
"4031_1",0.12
"11372_3",0.21
"9619_1",0.32
"8822_4",0.32
"7096_10",0.31
"7009_10",0.8
"2442_10",0.9
"442_10",0.87
"4783_1",0.34
"11837_9",0.65
"5214_8",0.66
"134_8",0.67
"10948_1",0.17
"3011_7",0.93
"4339_4",0.45
"9638_3",0.57
"7186_7",0.75
"7702_2",0.34
"6586_8",0.62
"2420_8",0.7
"1911_8",0.44
"4707_4",0.53
"3954_10",0.7
"12071_3",0.78
"10010_9",0.64
"8844_2",0.56
"12312_1",0.11
"4874_1",0.26
"7270_7",0.5
"3497_1",0.3
"9928_3",0.62
"11109_1",0.13
"9016_8",0.39
"1125_10",0.77
"9695_8",0.66
"5756_9",0.26
"11452_2",0.27
"8488_4",0.16
"9825_2",0.41
"7054_7",0.7
"4359_10",0.6
"11411_8",0.33
"9618_8",0.66
"12226_4",0.77
"7752_10",0.57
"9274_3",0.33
"12069_10",0.54
"4591_2",0.34
"6065_8",0.56
"2344_10",0.49
"10299_10",0.75
"8934_9",0.72
"5041_8",0.83
"3885_7",0.54
"3994_8",0.68
"11907_9",0.63
"10181_10",0.69
"2714_9",0.47
"1571_8",0.47
"6621_4",0.17
"1062_2",0.43
"379_10",0.61
"62_8",0.76
"1926_8",0.53
"3428_7",0.3
"2175_8",0.67
"2006_10",0.83
"8633_7",0.38
"12158_2",0.2
"11572_8",0.74
"8859_10",0.78
"10919_2",0.24
"4131_3",0.34
"6893_1",0.48
"9217_1",0.16
"1893_2",0.54
"1719_2",0.14
"5107_4",0.25
"2284_3",0.24
"1430_10",0.64
"5207_10",0.59
"2800_8",0.63
"7550_1",0.32
"9035_9",0.66
"11548_10",0.86
"6037_4",0.53
"518_4",0.17
"12237_2",0.28
"10266_7",0.64
"12032_1",0.36
"2494_4",0.28
"8062_3",0.48
"4665_1",0.2
"6082_8",0.74
"7225_4",0.15
"9080_1",0.21
"9606_4",0.41
"494_2",0.45
"6274_10",0.67
"4170_9",0.39
"9218_10",0.6
"10377_8",0.51
"10597_10",0.78
"958_4",0.4
"9958_4",0.6
"129_9",0.78
"2804_9",0.76
"8935_1",0.14
"12229_3",0.33
"5048_4",0.29
"6509_4",0.25
"1812_8",0.82
"5695_1",0.55
"2021_10",0.48
"9892_2",0.46
"9239_10",0.6
"5398_2",0.33
"4458_7",0.73
"11730_8",0.65
"9853_1",0.16
"2258_10",0.9
"9345_10",0.84
"64_3",0.15
"10423_9",0.78
"2220_9",0.56
"192_10",0.9
"12143_9",0.58
"2113_7",0.74
"5294_10",0.92
"7025_9",0.75
"6300_3",0.39
"8043_2",0.13
"6628_1",0.5
"12138_3",0.47
"1333_7",0.66
"10515_3",0.14
"11949_9",0.57
"2854_1",0.31
"142_8",0.61
"3706_1",0.05
"6149_10",0.42
"8429_3",0.41
"6151_10",0.99
"4861_8",0.59
"8764_9",0.51
"540_1",0.67
"10693_1",0.39
"2346_4",0.22
"1532_4",0.27
"1099_2",0.23
"3818_10",0.52
"2617_10",0.68
"1709_1",0.16
"4649_10",0.78
"4085_10",0.73
"4478_9",0.77
"1032_10",0.64
"3642_7",0.58
"5656_8",0.6
"11916_3",0.45
"6672_10",0.76
"4225_7",0.58
"996_3",0.22
"7421_10",0.74
"9431_7",0.65
"11121_9",0.78
"5054_8",0.58
"9187_8",0.63
"9096_7",0.42
"10318_8",0.62
"5348_2",0.73
"6666_8",0.72
"6648_9",0.49
"1405_10",0.64
"8981_4",0.75
"10248_9",0.57
"4101_8",0.8
"3076_4",0.34
"1598_1",0.2
"8430_10",0.61
"9999_1",0.37
"805_1",0.17
"7821_7",0.73
"10849_10",0.58
"8400_7",0.56
"4807_4",0.35
"8353_4",0.67
"10445_10",0.54
"7058_2",0.15
"9715_2",0.33
"10934_3",0.19
"8215_10",0.81
"7268_10",0.43
"5521_8",0.51
"8565_1",0.19
"8197_3",0.13
"12004_9",0.79
"10257_3",0.41
"6260_2",0.26
"10481_9",0.87
"7598_2",0.1
"8106_10",0.56
"8049_3",0.47
"7124_2",0.26
"3858_1",0.18
"1445_9",0.69
"6346_1",0.29
"678_7",0.51
"10247_1",0.24
"1287_8",0.76
"11873_1",0.16
"7198_1",0.29
"3237_7",0.52
"2029_8",0.61
"26_10",0.85
"9153_1",0.31
"12004_2",0.6
"4105_10",0.83
"1168_10",0.82
"5312_4",0.46
"2907_1",0.3
"7247_9",0.83
"107_10",0.74
"412_2",0.59
"2078_4",0.49
"7997_9",0.57
"12397_10",0.55
"10052_7",0.84
"6559_7",0.5
"12143_4",0.41
"3496_7",0.64
"3569_10",0.72
"9270_10",0.23
"2811_3",0.7
"9673_7",0.34
"325_1",0.16
"11741_3",0.26
"10562_7",0.53
"5687_9",0.46
"4601_4",0.65
"5698_8",0.49
"11257_4",0.34
"4391_1",0.3
"4703_10",0.91
"12191_3",0.11
"113_8",0.73
"9831_1",0.38
"7388_7",0.94
"1661_10",0.45
"3703_2",0.28
"6077_2",0.64
"935_4",0.38
"7617_7",0.95
"7387_3",0.36
"7889_7",0.62
"803_3",0.18
"9557_9",0.94
"4299_10",0.72
"6785_3",0.79
"5185_7",0.79
"9590_1",0.69
"10811_9",0.9
"34_1",0.27
"12221_2",0.46
"6436_10",0.82
"8299_2",0.28
"7242_9",0.82
"3247_10",0.5
"8466_3",0.39
"5784_9",0.55
"794_7",0.79
"4986_3",0.31
"7786_7",0.48
"9324_10",0.68
"2095_9",0.7
"10798_1",0.12
"4193_1",0.33
"12063_10",0.82
"3976_7",0.69
"8657_1",0.14
"2850_4",0.08
"4522_7",0.44
"6028_1",0.34
"6000_4",0.1
"8712_1",0.27
"3969_8",0.34
"4245_4",0.49
"3873_7",0.34
"68_9",0.85
"890_9",0.7
"5922_1",0.19
"2582_2",0.32
"5704_4",0.25
"9307_8",0.55
"4114_8",0.66
"5540_7",0.77
"157_10",0.73
"748_1",0.32
"7045_1",0.25
"9526_3",0.4
"6519_2",0.46
"11254_4",0.36
"9498_1",0.15
"7192_8",0.7
"2388_1",0.16
"12002_8",0.7
"8394_1",0.18
"10656_8",0.66
"7261_9",0.9
"10434_8",0.75
"139_9",0.72
"4538_1",0.07
"4038_2",0.06
"12228_4",0.34
"3619_8",0.79
"10411_3",0.31
"7278_1",0.19
"2304_3",0.3
"5636_3",0.51
"8833_9",0.76
"504_1",0.29
"12313_1",0.01
"11161_1",0.32
"72_4",0.03
"4976_1",0.33
"10018_8",0.36
"12142_8",0.49
"4821_8",0.73
"9058_2",0.27
"6347_1",0.19
"3346_8",0.55
"1481_10",0.8
"10178_1",0.17
"2851_8",0.55
"12095_3",0.08
"11978_3",0.34
"7172_9",0.79
"8450_1",0.08
"7464_1",0.29
"12327_1",0.2
"5622_4",0.41
"9170_3",0.32
"10955_10",0.49
"6161_2",0.66
"11222_10",0.65
"3844_7",0.72
"11443_3",0.38
"4004_7",0.52
"11015_10",0.98
"3860_1",0.39
"11600_2",0.36
"6849_8",0.59
"1966_1",0.44
"4828_8",0.39
"675_8",0.73
"9068_7",0.45
"5924_8",0.68
"10733_10",0.66
"8369_7",0.86
"5213_4",0.51
"2558_4",0.06
"47_10",0.82
"2601_10",0.35
"7360_9",0.46
"1289_1",0.2
"9875_4",0.37
"2449_1",0.29
"10020_8",0.91
"6761_3",0.51
"7544_10",0.79
"4380_3",0.27
"3946_10",0.47
"6968_10",0.41
"3006_2",0.32
"11942_1",0.12
"2715_9",0.77
"6065_4",0.68
"6866_1",0.56
"6620_10",0.82
"3177_1",0.24
"4051_10",0.52
"880_3",0.28
"6504_1",0.21
"12193_3",0.3
"8570_3",0.26
"8025_1",0.07
"12316_1",0.09
"10842_10",0.82
"2066_10",0.75
"4416_10",0.55
"5327_1",0.35
"3500_1",0.26
"4072_7",0.6
"5833_7",0.53
"2989_8",0.5
"1905_8",0.75
"5421_1",0.1
"1479_8",0.8
"5092_1",0.21
"4840_1",0.43
"54_10",0.82
"9203_9",0.4
"3949_2",0.08
"3615_1",0.04
"8748_10",0.7
"108_2",0.17
"2280_4",0.6
"6454_3",0.38
"4071_1",0.22
"2022_9",0.8
"2600_1",0.18
"2482_10",0.7
"7347_9",0.73
"7190_4",0.51
"7174_7",0.61
"5823_3",0.29
"8051_10",0.36
"7503_2",0.22
"2341_1",0.24
"516_9",0.53
"8309_4",0.33
"10789_4",0.38
"11286_1",0.27
"4770_1",0.22
"7262_4",0.54
"11636_9",0.46
"2340_1",0.28
"3407_3",0.2
"2922_9",0.72
"9708_2",0.43
"2362_3",0.32
"3729_8",0.65
"2265_9",0.79
"1439_1",0.24
"8020_2",0.29
"5581_2",0.24
"6503_1",0.41
"10101_9",0.68
"7853_8",0.8
"6229_1",0.07
"1351_7",0.56
"2764_10",0.53
"4617_10",0.34
"1265_2",0.43
"11424_4",0.59
"219_8",0.61
"2241_10",0.85
"8400_2",0.39
"4399_1",0.06
"9110_4",0.31
"294_1",0.58
"4646_4",0.23
"8267_3",0.47
"8829_4",0.49
"3174_7",0.84
"6557_4",0.28
"8286_4",0.39
"2611_8",0.54
"3422_4",0.39
"4632_4",0.38
"6448_4",0.37
"11485_3",0.43
"8526_7",0.42
"10172_9",0.63
"5043_2",0.37
"7865_1",0.37
"6343_8",0.67
"9225_9",0.92
"2764_4",0.26
"8446_10",0.22
"3329_9",0.91
"9142_8",0.41
"9567_1",0.23
"7933_8",0.86
"5655_10",0.47
"12076_10",0.87
"6455_7",0.72
"7202_10",0.66
"7747_10",0.86
"9072_10",0.52
"11374_10",0.77
"3032_9",0.64
"3065_10",0.64
"1216_10",0.65
"732_8",0.72
"7586_4",0.31
"12012_10",0.59
"5280_4",0.4
"2687_4",0.6
"7659_3",0.26
"2813_4",0.36
"6992_9",0.57
"5468_10",0.68
"10035_1",0.17
"10283_10",0.59
"5439_8",0.68
"8930_2",0.37
"8681_7",0.51
"8521_1",0.16
"4213_1",0.5
"9751_1",0.09
"935_10",0.85
"5082_1",0.25
"1802_1",0.25
"11455_10",0.65
"1794_9",0.68
"3708_10",0.78
"6174_8",0.65
"2210_8",0.61
"6259_7",0.47
"12471_8",0.75
"3260_10",0.63
"4717_1",0.17
"8673_2",0.25
"6362_3",0.23
"7986_1",0.19
"10555_3",0.42
"10468_2",0.18
"5354_10",0.59
"5760_2",0.25
"1380_2",0.34
"12054_9",0.97
"3794_10",0.64
"7842_1",0.3
"2236_7",0.75
"8449_1",0.05
"9993_2",0.14
"6947_1",0.11
"11369_10",0.65
"8186_4",0.41
"7017_2",0.78
"725_8",0.7
"9298_8",0.46
"1695_7",0.7
"7762_1",0.29
"3466_10",0.59
"1794_4",0.24
"3804_10",0.67
"7642_3",0.42
"9538_10",0.41
"10107_2",0.14
"4755_8",0.66
"9679_1",0.09
"11300_1",0.21
"8747_3",0.38
"4145_1",0.2
"8066_7",0.47
"6306_10",0.71
"6021_10",0.85
"4860_10",0.63
"4608_2",0.2
"2380_1",0.19
"9709_8",0.72
"8057_4",0.34
"8624_1",0.13
"6117_10",0.98
"3641_9",0.81
"8710_3",0.62
"9158_10",0.87
"1129_2",0.54
"8320_4",0.44
"10219_4",0.51
"6625_1",0.28
"1988_1",0.32
"5032_1",0.14
"1042_7",0.52
"1895_4",0.33
"10057_1",0.2
"9898_10",0.92
"3809_2",0.17
"7994_2",0.31
"2751_4",0.49
"3102_1",0.29
"12393_7",0.64
"4521_7",0.58
"11169_8",0.89
"7227_4",0.66
"4956_9",0.1
"7592_9",0.65
"656_7",0.71
"11534_3",0.24
"774_8",0.89
"7756_1",0.28
"2720_8",0.81
"11227_10",0.7
"10462_3",0.35
"4041_10",0.57
"7327_1",0.2
"4056_8",0.97
"11684_10",0.8
"5544_8",0.8
"3799_8",0.66
"3593_10",0.6
"4602_4",0.68
"2123_2",0.2
"9773_10",0.73
"10956_4",0.24
"5139_3",0.47
"8804_10",0.93
"1784_2",0.23
"11022_1",0.31
"9366_1",0.05
"12113_7",0.46
"2375_7",0.39
"3911_10",0.68
"10834_2",0.05
"9319_1",0.28
"3923_3",0.52
"4630_10",0.67
"2625_10",0.83
"10159_7",0.84
"2339_1",0.26
"8577_3",0.2
"4062_7",0.71
"6677_2",0.3
"7818_8",0.52
"4939_2",0.33
"6937_4",0.38
"1286_1",0.15
"878_2",0.45
"2357_7",0.62
"3397_3",0.68
"11214_10",0.57
"8045_1",0.51
"2943_1",0.33
"1518_10",0.56
"2792_9",0.71
"6437_7",0.72
"8734_7",0.64
"6165_2",0.58
"11956_2",0.27
"7021_1",0.55
"3369_1",0.41
"5829_2",0.19
"11742_9",0.81
"11370_1",0.2
"1502_1",0.35
"9933_1",0.27
"4619_10",0.82
"6842_1",0.72
"2770_10",0.59
"2343_4",0.4
"3071_8",0.75
"3046_8",0.68
"8354_4",0.38
"5632_10",0.75
"3901_4",0.41
"6950_10",0.89
"2431_9",0.58
"10614_9",0.88
"41_4",0.28
"5039_3",0.42
"2827_1",0.29
"2860_8",0.38
"6868_9",0.97
